date,from_account_id,to_account_id,amount,transaction_id,transaction_type
12/20/2024,,0.0.98,+0.03395112,0.0.902-1734698593-281099985,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003949,0.0.902-1734698593-281099985,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003949,0.0.902-1734698593-281099985,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040104,0.0.902-1734698600-288041969,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.00908276,0.0.902-1734698600-288041969,ETHEREUMTRANSACTION
12/20/2024,,0.0.7,+0.00001432,0.0.902-1734698600-288041969,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.00939214,0.0.902-1734698600-288041969,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003867,0.0.902-1734698600-288041969,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003867,0.0.902-1734698600-288041969,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040319,0.0.902-1734698681-428868808,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01333990,0.0.902-1734698681-428868808,ETHEREUMTRANSACTION
12/20/2024,,0.0.7,+0.00001445,0.0.902-1734698681-428868808,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01365090,0.0.902-1734698681-428868808,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003887,0.0.902-1734698681-428868808,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003887,0.0.902-1734698681-428868808,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040540,0.0.902-1734698746-791294815,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.03225546,0.0.902-1734698746-791294815,ETHEREUMTRANSACTION
12/20/2024,,0.0.7,+0.00001458,0.0.902-1734698746-791294815,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.03256812,0.0.902-1734698746-791294815,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003908,0.0.902-1734698746-791294815,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003908,0.0.902-1734698746-791294815,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040104,0.0.902-1734698766-980103224,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01135362,0.0.902-1734698766-980103224,ETHEREUMTRANSACTION
12/20/2024,,0.0.6,+0.00001432,0.0.902-1734698766-980103224,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01166300,0.0.902-1734698766-980103224,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003867,0.0.902-1734698766-980103224,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003867,0.0.902-1734698766-980103224,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040104,0.0.902-1734698781-940228905,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.00883660,0.0.902-1734698781-940228905,ETHEREUMTRANSACTION
12/20/2024,,0.0.3,+0.00001432,0.0.902-1734698781-940228905,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.00914598,0.0.902-1734698781-940228905,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003867,0.0.902-1734698781-940228905,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003867,0.0.902-1734698781-940228905,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040104,0.0.902-1734698800-102379295,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.00883660,0.0.902-1734698800-102379295,ETHEREUMTRANSACTION
12/20/2024,,0.0.9,+0.00001432,0.0.902-1734698800-102379295,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.00914598,0.0.902-1734698800-102379295,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003867,0.0.902-1734698800-102379295,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003867,0.0.902-1734698800-102379295,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00041190,0.0.902-1734698813-784027729,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.02695078,0.0.902-1734698813-784027729,ETHEREUMTRANSACTION
12/20/2024,,0.0.3,+0.00001496,0.0.902-1734698813-784027729,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.02726834,0.0.902-1734698813-784027729,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003969,0.0.902-1734698813-784027729,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003969,0.0.902-1734698813-784027729,ETHEREUMTRANSACTION
12/20/2024,0.0.902,,-0.00040534,0.0.902-1734698853-705246358,ETHEREUMTRANSACTION
12/20/2024,0.0.5171756,,-0.01672154,0.0.902-1734698853-705246358,ETHEREUMTRANSACTION
12/20/2024,,0.0.6,+0.00001458,0.0.902-1734698853-705246358,ETHEREUMTRANSACTION
12/20/2024,,0.0.98,+0.01703416,0.0.902-1734698853-705246358,ETHEREUMTRANSACTION
12/20/2024,,0.0.800,+0.00003907,0.0.902-1734698853-705246358,ETHEREUMTRANSACTION
12/20/2024,,0.0.801,+0.00003907,0.0.902-1734698853-705246358,ETHEREUMTRANSACTION
